Date,Store,Dept,Size,Week,Month,Quarter,SuperBowl,LaborDay,Thanksgiving,Christmas,Type_A,Type_B,Type_C
2013-02-10,23,85,114533,6,2,1,1,0,0,0,0,1,0
2013-02-17,23,85,114533,7,2,1,0,0,0,0,0,1,0
2013-02-24,23,85,114533,8,2,1,0,0,0,0,0,1,0
2012-11-04,23,86,114533,44,11,4,0,0,0,0,0,1,0
2012-11-11,23,86,114533,45,11,4,0,0,0,0,0,1,0
2012-11-18,23,86,114533,46,11,4,0,0,0,0,0,1,0
2012-11-25,23,86,114533,47,11,4,0,0,1,0,0,1,0
2012-12-02,23,86,114533,48,12,4,0,0,0,0,0,1,0
2012-12-09,23,86,114533,49,12,4,0,0,0,0,0,1,0
2012-12-16,23,86,114533,50,12,4,0,0,0,0,0,1,0
2012-12-23,23,86,114533,51,12,4,0,0,0,0,0,1,0
2012-12-30,23,86,114533,52,12,4,0,0,0,1,0,1,0
2013-01-06,23,86,114533,1,1,1,0,0,0,0,0,1,0
2013-01-13,23,86,114533,2,1,1,0,0,0,0,0,1,0
2013-01-20,23,86,114533,3,1,1,0,0,0,0,0,1,0
2013-01-27,23,86,114533,4,1,1,0,0,0,0,0,1,0
2013-02-03,23,86,114533,5,2,1,0,0,0,0,0,1,0
2013-02-10,23,86,114533,6,2,1,1,0,0,0,0,1,0
2013-02-17,23,86,114533,7,2,1,0,0,0,0,0,1,0
2013-02-24,23,86,114533,8,2,1,0,0,0,0,0,1,0
2012-11-04,23,87,114533,44,11,4,0,0,0,0,0,1,0
2012-11-11,23,87,114533,45,11,4,0,0,0,0,0,1,0
2012-11-18,23,87,114533,46,11,4,0,0,0,0,0,1,0
2012-11-25,23,87,114533,47,11,4,0,0,1,0,0,1,0
2012-12-02,23,87,114533,48,12,4,0,0,0,0,0,1,0
2012-12-09,23,87,114533,49,12,4,0,0,0,0,0,1,0
2012-12-16,23,87,114533,50,12,4,0,0,0,0,0,1,0
2012-12-23,23,87,114533,51,12,4,0,0,0,0,0,1,0
2012-12-30,23,87,114533,52,12,4,0,0,0,1,0,1,0
2013-01-06,23,87,114533,1,1,1,0,0,0,0,0,1,0
2013-01-13,23,87,114533,2,1,1,0,0,0,0,0,1,0
2013-01-20,23,87,114533,3,1,1,0,0,0,0,0,1,0
2013-01-27,23,87,114533,4,1,1,0,0,0,0,0,1,0
2013-02-03,23,87,114533,5,2,1,0,0,0,0,0,1,0
2013-02-10,23,87,114533,6,2,1,1,0,0,0,0,1,0
2013-02-17,23,87,114533,7,2,1,0,0,0,0,0,1,0
2013-02-24,23,87,114533,8,2,1,0,0,0,0,0,1,0
2012-11-04,23,88,114533,44,11,4,0,0,0,0,0,1,0
2012-11-11,23,88,114533,45,11,4,0,0,0,0,0,1,0
2012-11-18,23,88,114533,46,11,4,0,0,0,0,0,1,0
2012-11-25,23,88,114533,47,11,4,0,0,1,0,0,1,0
2012-12-02,23,88,114533,48,12,4,0,0,0,0,0,1,0
2012-12-09,23,88,114533,49,12,4,0,0,0,0,0,1,0
2012-12-16,23,88,114533,50,12,4,0,0,0,0,0,1,0
2012-12-23,23,88,114533,51,12,4,0,0,0,0,0,1,0
2012-12-30,23,88,114533,52,12,4,0,0,0,1,0,1,0
2013-01-06,23,88,114533,1,1,1,0,0,0,0,0,1,0
2013-01-13,23,88,114533,2,1,1,0,0,0,0,0,1,0
2013-01-20,23,88,114533,3,1,1,0,0,0,0,0,1,0
2013-01-27,23,88,114533,4,1,1,0,0,0,0,0,1,0
2013-02-03,23,88,114533,5,2,1,0,0,0,0,0,1,0
2013-02-10,23,88,114533,6,2,1,1,0,0,0,0,1,0
2013-02-17,23,88,114533,7,2,1,0,0,0,0,0,1,0
2013-02-24,23,88,114533,8,2,1,0,0,0,0,0,1,0
2012-11-04,23,89,114533,44,11,4,0,0,0,0,0,1,0
2012-11-11,23,89,114533,45,11,4,0,0,0,0,0,1,0
2012-11-18,23,89,114533,46,11,4,0,0,0,0,0,1,0
2012-11-25,23,89,114533,47,11,4,0,0,1,0,0,1,0
2012-12-02,23,89,114533,48,12,4,0,0,0,0,0,1,0
2012-12-09,23,89,114533,49,12,4,0,0,0,0,0,1,0
2012-12-16,23,89,114533,50,12,4,0,0,0,0,0,1,0
2012-12-23,23,89,114533,51,12,4,0,0,0,0,0,1,0
2012-12-30,23,89,114533,52,12,4,0,0,0,1,0,1,0
2013-01-06,23,89,114533,1,1,1,0,0,0,0,0,1,0
2013-01-13,23,89,114533,2,1,1,0,0,0,0,0,1,0
2013-01-20,23,89,114533,3,1,1,0,0,0,0,0,1,0
2013-01-27,23,89,114533,4,1,1,0,0,0,0,0,1,0
2013-02-03,23,89,114533,5,2,1,0,0,0,0,0,1,0
2013-02-10,23,89,114533,6,2,1,1,0,0,0,0,1,0
2013-02-17,23,89,114533,7,2,1,0,0,0,0,0,1,0
2013-02-24,23,89,114533,8,2,1,0,0,0,0,0,1,0
2012-11-04,23,90,114533,44,11,4,0,0,0,0,0,1,0
2012-11-11,23,90,114533,45,11,4,0,0,0,0,0,1,0
2012-11-18,23,90,114533,46,11,4,0,0,0,0,0,1,0
2012-11-25,23,90,114533,47,11,4,0,0,1,0,0,1,0
2012-12-02,23,90,114533,48,12,4,0,0,0,0,0,1,0
2012-12-09,23,90,114533,49,12,4,0,0,0,0,0,1,0
2012-12-16,23,90,114533,50,12,4,0,0,0,0,0,1,0
2012-12-23,23,90,114533,51,12,4,0,0,0,0,0,1,0
2012-12-30,23,90,114533,52,12,4,0,0,0,1,0,1,0
2013-01-06,23,90,114533,1,1,1,0,0,0,0,0,1,0
2013-01-13,23,90,114533,2,1,1,0,0,0,0,0,1,0
2013-01-20,23,90,114533,3,1,1,0,0,0,0,0,1,0
2013-01-27,23,90,114533,4,1,1,0,0,0,0,0,1,0
2013-02-03,23,90,114533,5,2,1,0,0,0,0,0,1,0
2013-02-10,23,90,114533,6,2,1,1,0,0,0,0,1,0
2013-02-17,23,90,114533,7,2,1,0,0,0,0,0,1,0
2013-02-24,23,90,114533,8,2,1,0,0,0,0,0,1,0
2012-11-04,23,91,114533,44,11,4,0,0,0,0,0,1,0
2012-11-11,23,91,114533,45,11,4,0,0,0,0,0,1,0
2012-11-18,23,91,114533,46,11,4,0,0,0,0,0,1,0
2012-11-25,23,91,114533,47,11,4,0,0,1,0,0,1,0
2012-12-02,23,91,114533,48,12,4,0,0,0,0,0,1,0
2012-12-09,23,91,114533,49,12,4,0,0,0,0,0,1,0
2012-12-16,23,91,114533,50,12,4,0,0,0,0,0,1,0
2012-12-23,23,91,114533,51,12,4,0,0,0,0,0,1,0
2012-12-30,23,91,114533,52,12,4,0,0,0,1,0,1,0
2013-01-06,23,91,114533,1,1,1,0,0,0,0,0,1,0
2013-01-13,23,91,114533,2,1,1,0,0,0,0,0,1,0
2013-01-20,23,91,114533,3,1,1,0,0,0,0,0,1,0
2013-01-27,23,91,114533,4,1,1,0,0,0,0,0,1,0
2013-02-03,23,91,114533,5,2,1,0,0,0,0,0,1,0
2013-02-10,23,91,114533,6,2,1,1,0,0,0,0,1,0
2013-02-17,23,91,114533,7,2,1,0,0,0,0,0,1,0
2013-02-24,23,91,114533,8,2,1,0,0,0,0,0,1,0
2012-11-04,23,92,114533,44,11,4,0,0,0,0,0,1,0
2012-11-11,23,92,114533,45,11,4,0,0,0,0,0,1,0
2012-11-18,23,92,114533,46,11,4,0,0,0,0,0,1,0
2012-11-25,23,92,114533,47,11,4,0,0,1,0,0,1,0
2012-12-02,23,92,114533,48,12,4,0,0,0,0,0,1,0
2012-12-09,23,92,114533,49,12,4,0,0,0,0,0,1,0
2012-12-16,23,92,114533,50,12,4,0,0,0,0,0,1,0
2012-12-23,23,92,114533,51,12,4,0,0,0,0,0,1,0
2012-12-30,23,92,114533,52,12,4,0,0,0,1,0,1,0
2013-01-06,23,92,114533,1,1,1,0,0,0,0,0,1,0
2013-01-13,23,92,114533,2,1,1,0,0,0,0,0,1,0
2013-01-20,23,92,114533,3,1,1,0,0,0,0,0,1,0
2013-01-27,23,92,114533,4,1,1,0,0,0,0,0,1,0
2013-02-03,23,92,114533,5,2,1,0,0,0,0,0,1,0
2013-02-10,23,92,114533,6,2,1,1,0,0,0,0,1,0
2013-02-17,23,92,114533,7,2,1,0,0,0,0,0,1,0
2013-02-24,23,92,114533,8,2,1,0,0,0,0,0,1,0
2012-11-04,23,93,114533,44,11,4,0,0,0,0,0,1,0
2012-11-11,23,93,114533,45,11,4,0,0,0,0,0,1,0
2012-11-18,23,93,114533,46,11,4,0,0,0,0,0,1,0
2012-11-25,23,93,114533,47,11,4,0,0,1,0,0,1,0
2012-12-02,23,93,114533,48,12,4,0,0,0,0,0,1,0
2012-12-09,23,93,114533,49,12,4,0,0,0,0,0,1,0
2012-12-16,23,93,114533,50,12,4,0,0,0,0,0,1,0
2012-12-23,23,93,114533,51,12,4,0,0,0,0,0,1,0
2012-12-30,23,93,114533,52,12,4,0,0,0,1,0,1,0
2013-01-06,23,93,114533,1,1,1,0,0,0,0,0,1,0
2013-01-13,23,93,114533,2,1,1,0,0,0,0,0,1,0
2013-01-20,23,93,114533,3,1,1,0,0,0,0,0,1,0
2013-01-27,23,93,114533,4,1,1,0,0,0,0,0,1,0
2013-02-03,23,93,114533,5,2,1,0,0,0,0,0,1,0
2013-02-10,23,93,114533,6,2,1,1,0,0,0,0,1,0
2013-02-17,23,93,114533,7,2,1,0,0,0,0,0,1,0
2013-02-24,23,93,114533,8,2,1,0,0,0,0,0,1,0
2012-11-04,23,94,114533,44,11,4,0,0,0,0,0,1,0
2012-11-11,23,94,114533,45,11,4,0,0,0,0,0,1,0
2012-11-18,23,94,114533,46,11,4,0,0,0,0,0,1,0
2012-11-25,23,94,114533,47,11,4,0,0,1,0,0,1,0
2012-12-02,23,94,114533,48,12,4,0,0,0,0,0,1,0
2012-12-09,23,94,114533,49,12,4,0,0,0,0,0,1,0
2012-12-16,23,94,114533,50,12,4,0,0,0,0,0,1,0
2012-12-23,23,94,114533,51,12,4,0,0,0,0,0,1,0
2012-12-30,23,94,114533,52,12,4,0,0,0,1,0,1,0
2013-01-06,23,94,114533,1,1,1,0,0,0,0,0,1,0
2013-01-13,23,94,114533,2,1,1,0,0,0,0,0,1,0
2013-01-20,23,94,114533,3,1,1,0,0,0,0,0,1,0
2013-01-27,23,94,114533,4,1,1,0,0,0,0,0,1,0
2013-02-03,23,94,114533,5,2,1,0,0,0,0,0,1,0
2013-02-10,23,94,114533,6,2,1,1,0,0,0,0,1,0
2013-02-17,23,94,114533,7,2,1,0,0,0,0,0,1,0
2013-02-24,23,94,114533,8,2,1,0,0,0,0,0,1,0
2012-11-04,23,95,114533,44,11,4,0,0,0,0,0,1,0
2012-11-11,23,95,114533,45,11,4,0,0,0,0,0,1,0
2012-11-18,23,95,114533,46,11,4,0,0,0,0,0,1,0
2012-11-25,23,95,114533,47,11,4,0,0,1,0,0,1,0
2012-12-02,23,95,114533,48,12,4,0,0,0,0,0,1,0
2012-12-09,23,95,114533,49,12,4,0,0,0,0,0,1,0
2012-12-16,23,95,114533,50,12,4,0,0,0,0,0,1,0
2012-12-23,23,95,114533,51,12,4,0,0,0,0,0,1,0
2012-12-30,23,95,114533,52,12,4,0,0,0,1,0,1,0
2013-01-06,23,95,114533,1,1,1,0,0,0,0,0,1,0
2013-01-13,23,95,114533,2,1,1,0,0,0,0,0,1,0
2013-01-20,23,95,114533,3,1,1,0,0,0,0,0,1,0
2013-01-27,23,95,114533,4,1,1,0,0,0,0,0,1,0
2013-02-03,23,95,114533,5,2,1,0,0,0,0,0,1,0
2013-02-10,23,95,114533,6,2,1,1,0,0,0,0,1,0
2013-02-17,23,95,114533,7,2,1,0,0,0,0,0,1,0
2013-02-24,23,95,114533,8,2,1,0,0,0,0,0,1,0
2012-11-04,24,1,203819,44,11,4,0,0,0,0,1,0,0
2012-11-11,24,1,203819,45,11,4,0,0,0,0,1,0,0
2012-11-18,24,1,203819,46,11,4,0,0,0,0,1,0,0
2012-11-25,24,1,203819,47,11,4,0,0,1,0,1,0,0
2012-12-02,24,1,203819,48,12,4,0,0,0,0,1,0,0
2012-12-09,24,1,203819,49,12,4,0,0,0,0,1,0,0
2012-12-16,24,1,203819,50,12,4,0,0,0,0,1,0,0
2012-12-23,24,1,203819,51,12,4,0,0,0,0,1,0,0
2012-12-30,24,1,203819,52,12,4,0,0,0,1,1,0,0
2013-01-06,24,1,203819,1,1,1,0,0,0,0,1,0,0
2013-01-13,24,1,203819,2,1,1,0,0,0,0,1,0,0
2013-01-20,24,1,203819,3,1,1,0,0,0,0,1,0,0
2013-01-27,24,1,203819,4,1,1,0,0,0,0,1,0,0
2013-02-03,24,1,203819,5,2,1,0,0,0,0,1,0,0
2013-02-10,24,1,203819,6,2,1,1,0,0,0,1,0,0
2013-02-17,24,1,203819,7,2,1,0,0,0,0,1,0,0
2013-02-24,24,1,203819,8,2,1,0,0,0,0,1,0,0
2012-11-04,24,2,203819,44,11,4,0,0,0,0,1,0,0
2012-11-11,24,2,203819,45,11,4,0,0,0,0,1,0,0
2012-11-18,24,2,203819,46,11,4,0,0,0,0,1,0,0
2012-11-25,24,2,203819,47,11,4,0,0,1,0,1,0,0
2012-12-02,24,2,203819,48,12,4,0,0,0,0,1,0,0
2012-12-09,24,2,203819,49,12,4,0,0,0,0,1,0,0
2012-12-16,24,2,203819,50,12,4,0,0,0,0,1,0,0
2012-12-23,24,2,203819,51,12,4,0,0,0,0,1,0,0
2012-12-30,24,2,203819,52,12,4,0,0,0,1,1,0,0
2013-01-06,24,2,203819,1,1,1,0,0,0,0,1,0,0
2013-01-13,24,2,203819,2,1,1,0,0,0,0,1,0,0
2013-01-20,24,2,203819,3,1,1,0,0,0,0,1,0,0
2013-01-27,24,2,203819,4,1,1,0,0,0,0,1,0,0
2013-02-03,24,2,203819,5,2,1,0,0,0,0,1,0,0
2013-02-10,24,2,203819,6,2,1,1,0,0,0,1,0,0
2013-02-17,24,2,203819,7,2,1,0,0,0,0,1,0,0
2013-02-24,24,2,203819,8,2,1,0,0,0,0,1,0,0
2012-11-04,24,3,203819,44,11,4,0,0,0,0,1,0,0
2012-11-11,24,3,203819,45,11,4,0,0,0,0,1,0,0
2012-11-18,24,3,203819,46,11,4,0,0,0,0,1,0,0
2012-11-25,24,3,203819,47,11,4,0,0,1,0,1,0,0
2012-12-02,24,3,203819,48,12,4,0,0,0,0,1,0,0
2012-12-09,24,3,203819,49,12,4,0,0,0,0,1,0,0
2012-12-16,24,3,203819,50,12,4,0,0,0,0,1,0,0
2012-12-23,24,3,203819,51,12,4,0,0,0,0,1,0,0
2012-12-30,24,3,203819,52,12,4,0,0,0,1,1,0,0
2013-01-06,24,3,203819,1,1,1,0,0,0,0,1,0,0
2013-01-13,24,3,203819,2,1,1,0,0,0,0,1,0,0
2013-01-20,24,3,203819,3,1,1,0,0,0,0,1,0,0
2013-01-27,24,3,203819,4,1,1,0,0,0,0,1,0,0
2013-02-03,24,3,203819,5,2,1,0,0,0,0,1,0,0
2013-02-10,24,3,203819,6,2,1,1,0,0,0,1,0,0
2013-02-17,24,3,203819,7,2,1,0,0,0,0,1,0,0
2013-02-24,24,3,203819,8,2,1,0,0,0,0,1,0,0
2012-11-04,24,4,203819,44,11,4,0,0,0,0,1,0,0
2012-11-11,24,4,203819,45,11,4,0,0,0,0,1,0,0
2012-11-18,24,4,203819,46,11,4,0,0,0,0,1,0,0
2012-11-25,24,4,203819,47,11,4,0,0,1,0,1,0,0
2012-12-02,24,4,203819,48,12,4,0,0,0,0,1,0,0
2012-12-09,24,4,203819,49,12,4,0,0,0,0,1,0,0
2012-12-16,24,4,203819,50,12,4,0,0,0,0,1,0,0
2012-12-23,24,4,203819,51,12,4,0,0,0,0,1,0,0
2012-12-30,24,4,203819,52,12,4,0,0,0,1,1,0,0
2013-01-06,24,4,203819,1,1,1,0,0,0,0,1,0,0
2013-01-13,24,4,203819,2,1,1,0,0,0,0,1,0,0
2013-01-20,24,4,203819,3,1,1,0,0,0,0,1,0,0
2013-01-27,24,4,203819,4,1,1,0,0,0,0,1,0,0
2013-02-03,24,4,203819,5,2,1,0,0,0,0,1,0,0
2013-02-10,24,4,203819,6,2,1,1,0,0,0,1,0,0
2013-02-17,24,4,203819,7,2,1,0,0,0,0,1,0,0
2013-02-24,24,4,203819,8,2,1,0,0,0,0,1,0,0
2012-11-04,24,5,203819,44,11,4,0,0,0,0,1,0,0
2012-11-11,24,5,203819,45,11,4,0,0,0,0,1,0,0
2012-11-18,24,5,203819,46,11,4,0,0,0,0,1,0,0
2012-11-25,24,5,203819,47,11,4,0,0,1,0,1,0,0
2012-12-02,24,5,203819,48,12,4,0,0,0,0,1,0,0
2012-12-09,24,5,203819,49,12,4,0,0,0,0,1,0,0
2012-12-16,24,5,203819,50,12,4,0,0,0,0,1,0,0
2012-12-23,24,5,203819,51,12,4,0,0,0,0,1,0,0
2012-12-30,24,5,203819,52,12,4,0,0,0,1,1,0,0
2013-01-06,24,5,203819,1,1,1,0,0,0,0,1,0,0
2013-01-13,24,5,203819,2,1,1,0,0,0,0,1,0,0
2013-01-20,24,5,203819,3,1,1,0,0,0,0,1,0,0
2013-01-27,24,5,203819,4,1,1,0,0,0,0,1,0,0
2013-02-03,24,5,203819,5,2,1,0,0,0,0,1,0,0
2013-02-10,24,5,203819,6,2,1,1,0,0,0,1,0,0
2013-02-17,24,5,203819,7,2,1,0,0,0,0,1,0,0
2013-02-24,24,5,203819,8,2,1,0,0,0,0,1,0,0
2012-11-04,24,6,203819,44,11,4,0,0,0,0,1,0,0
2012-11-11,24,6,203819,45,11,4,0,0,0,0,1,0,0
2012-11-18,24,6,203819,46,11,4,0,0,0,0,1,0,0
2012-11-25,24,6,203819,47,11,4,0,0,1,0,1,0,0
2012-12-02,24,6,203819,48,12,4,0,0,0,0,1,0,0
2012-12-09,24,6,203819,49,12,4,0,0,0,0,1,0,0
2012-12-16,24,6,203819,50,12,4,0,0,0,0,1,0,0
2012-12-23,24,6,203819,51,12,4,0,0,0,0,1,0,0
2012-12-30,24,6,203819,52,12,4,0,0,0,1,1,0,0
2013-01-06,24,6,203819,1,1,1,0,0,0,0,1,0,0
2013-01-13,24,6,203819,2,1,1,0,0,0,0,1,0,0
2013-01-20,24,6,203819,3,1,1,0,0,0,0,1,0,0
2013-01-27,24,6,203819,4,1,1,0,0,0,0,1,0,0
2013-02-03,24,6,203819,5,2,1,0,0,0,0,1,0,0
2013-02-10,24,6,203819,6,2,1,1,0,0,0,1,0,0
2013-02-17,24,6,203819,7,2,1,0,0,0,0,1,0,0
2013-02-24,24,6,203819,8,2,1,0,0,0,0,1,0,0
2012-11-04,24,7,203819,44,11,4,0,0,0,0,1,0,0
2012-11-11,24,7,203819,45,11,4,0,0,0,0,1,0,0
2012-11-18,24,7,203819,46,11,4,0,0,0,0,1,0,0
2012-11-25,24,7,203819,47,11,4,0,0,1,0,1,0,0
2012-12-02,24,7,203819,48,12,4,0,0,0,0,1,0,0
2012-12-09,24,7,203819,49,12,4,0,0,0,0,1,0,0
2012-12-16,24,7,203819,50,12,4,0,0,0,0,1,0,0
2012-12-23,24,7,203819,51,12,4,0,0,0,0,1,0,0
2012-12-30,24,7,203819,52,12,4,0,0,0,1,1,0,0
2013-01-06,24,7,203819,1,1,1,0,0,0,0,1,0,0
2013-01-13,24,7,203819,2,1,1,0,0,0,0,1,0,0
2013-01-20,24,7,203819,3,1,1,0,0,0,0,1,0,0
2013-01-27,24,7,203819,4,1,1,0,0,0,0,1,0,0
2013-02-03,24,7,203819,5,2,1,0,0,0,0,1,0,0
2013-02-10,24,7,203819,6,2,1,1,0,0,0,1,0,0
2013-02-17,24,7,203819,7,2,1,0,0,0,0,1,0,0
2013-02-24,24,7,203819,8,2,1,0,0,0,0,1,0,0
2012-11-04,24,8,203819,44,11,4,0,0,0,0,1,0,0
2012-11-11,24,8,203819,45,11,4,0,0,0,0,1,0,0
2012-11-18,24,8,203819,46,11,4,0,0,0,0,1,0,0
2012-11-25,24,8,203819,47,11,4,0,0,1,0,1,0,0
2012-12-02,24,8,203819,48,12,4,0,0,0,0,1,0,0
2012-12-09,24,8,203819,49,12,4,0,0,0,0,1,0,0
2012-12-16,24,8,203819,50,12,4,0,0,0,0,1,0,0
2012-12-23,24,8,203819,51,12,4,0,0,0,0,1,0,0
2012-12-30,24,8,203819,52,12,4,0,0,0,1,1,0,0
2013-01-06,24,8,203819,1,1,1,0,0,0,0,1,0,0
2013-01-13,24,8,203819,2,1,1,0,0,0,0,1,0,0
2013-01-20,24,8,203819,3,1,1,0,0,0,0,1,0,0
2013-01-27,24,8,203819,4,1,1,0,0,0,0,1,0,0
2013-02-03,24,8,203819,5,2,1,0,0,0,0,1,0,0
2013-02-10,24,8,203819,6,2,1,1,0,0,0,1,0,0
2013-02-17,24,8,203819,7,2,1,0,0,0,0,1,0,0
2013-02-24,24,8,203819,8,2,1,0,0,0,0,1,0,0
2012-11-04,24,9,203819,44,11,4,0,0,0,0,1,0,0
2012-11-11,24,9,203819,45,11,4,0,0,0,0,1,0,0
2012-11-18,24,9,203819,46,11,4,0,0,0,0,1,0,0
2012-11-25,24,9,203819,47,11,4,0,0,1,0,1,0,0
2012-12-02,24,9,203819,48,12,4,0,0,0,0,1,0,0
2012-12-09,24,9,203819,49,12,4,0,0,0,0,1,0,0
2012-12-16,24,9,203819,50,12,4,0,0,0,0,1,0,0
2012-12-23,24,9,203819,51,12,4,0,0,0,0,1,0,0
2012-12-30,24,9,203819,52,12,4,0,0,0,1,1,0,0
2013-01-06,24,9,203819,1,1,1,0,0,0,0,1,0,0
2013-01-13,24,9,203819,2,1,1,0,0,0,0,1,0,0
2013-01-20,24,9,203819,3,1,1,0,0,0,0,1,0,0
2013-01-27,24,9,203819,4,1,1,0,0,0,0,1,0,0
2013-02-03,24,9,203819,5,2,1,0,0,0,0,1,0,0
2013-02-10,24,9,203819,6,2,1,1,0,0,0,1,0,0
2013-02-17,24,9,203819,7,2,1,0,0,0,0,1,0,0
2013-02-24,24,9,203819,8,2,1,0,0,0,0,1,0,0
2012-11-04,24,10,203819,44,11,4,0,0,0,0,1,0,0
2012-11-11,24,10,203819,45,11,4,0,0,0,0,1,0,0
2012-11-18,24,10,203819,46,11,4,0,0,0,0,1,0,0
2012-11-25,24,10,203819,47,11,4,0,0,1,0,1,0,0
2012-12-02,24,10,203819,48,12,4,0,0,0,0,1,0,0
2012-12-09,24,10,203819,49,12,4,0,0,0,0,1,0,0
2012-12-16,24,10,203819,50,12,4,0,0,0,0,1,0,0
2012-12-23,24,10,203819,51,12,4,0,0,0,0,1,0,0
2012-12-30,24,10,203819,52,12,4,0,0,0,1,1,0,0
2013-01-06,24,10,203819,1,1,1,0,0,0,0,1,0,0
2013-01-13,24,10,203819,2,1,1,0,0,0,0,1,0,0
2013-01-20,24,10,203819,3,1,1,0,0,0,0,1,0,0
2013-01-27,24,10,203819,4,1,1,0,0,0,0,1,0,0
2013-02-03,24,10,203819,5,2,1,0,0,0,0,1,0,0
2013-02-10,24,10,203819,6,2,1,1,0,0,0,1,0,0
2013-02-17,24,10,203819,7,2,1,0,0,0,0,1,0,0
2013-02-24,24,10,203819,8,2,1,0,0,0,0,1,0,0
2012-11-04,24,11,203819,44,11,4,0,0,0,0,1,0,0
2012-11-11,24,11,203819,45,11,4,0,0,0,0,1,0,0
2012-11-18,24,11,203819,46,11,4,0,0,0,0,1,0,0
2012-11-25,24,11,203819,47,11,4,0,0,1,0,1,0,0
2012-12-02,24,11,203819,48,12,4,0,0,0,0,1,0,0
2012-12-09,24,11,203819,49,12,4,0,0,0,0,1,0,0
2012-12-16,24,11,203819,50,12,4,0,0,0,0,1,0,0
2012-12-23,24,11,203819,51,12,4,0,0,0,0,1,0,0
2012-12-30,24,11,203819,52,12,4,0,0,0,1,1,0,0
2013-01-06,24,11,203819,1,1,1,0,0,0,0,1,0,0
2013-01-13,24,11,203819,2,1,1,0,0,0,0,1,0,0
2013-01-20,24,11,203819,3,1,1,0,0,0,0,1,0,0
2013-01-27,24,11,203819,4,1,1,0,0,0,0,1,0,0
2013-02-03,24,11,203819,5,2,1,0,0,0,0,1,0,0
2013-02-10,24,11,203819,6,2,1,1,0,0,0,1,0,0
2013-02-17,24,11,203819,7,2,1,0,0,0,0,1,0,0
2013-02-24,24,11,203819,8,2,1,0,0,0,0,1,0,0
2012-11-04,24,12,203819,44,11,4,0,0,0,0,1,0,0
2012-11-11,24,12,203819,45,11,4,0,0,0,0,1,0,0
2012-11-18,24,12,203819,46,11,4,0,0,0,0,1,0,0
2012-11-25,24,12,203819,47,11,4,0,0,1,0,1,0,0
2012-12-02,24,12,203819,48,12,4,0,0,0,0,1,0,0
2012-12-09,24,12,203819,49,12,4,0,0,0,0,1,0,0
2012-12-16,24,12,203819,50,12,4,0,0,0,0,1,0,0
2012-12-23,24,12,203819,51,12,4,0,0,0,0,1,0,0
2012-12-30,24,12,203819,52,12,4,0,0,0,1,1,0,0
2013-01-06,24,12,203819,1,1,1,0,0,0,0,1,0,0
2013-01-13,24,12,203819,2,1,1,0,0,0,0,1,0,0
2013-01-20,24,12,203819,3,1,1,0,0,0,0,1,0,0
2013-01-27,24,12,203819,4,1,1,0,0,0,0,1,0,0
2013-02-03,24,12,203819,5,2,1,0,0,0,0,1,0,0
2013-02-10,24,12,203819,6,2,1,1,0,0,0,1,0,0
2013-02-17,24,12,203819,7,2,1,0,0,0,0,1,0,0
2013-02-24,24,12,203819,8,2,1,0,0,0,0,1,0,0
2012-11-04,24,13,203819,44,11,4,0,0,0,0,1,0,0
2012-11-11,24,13,203819,45,11,4,0,0,0,0,1,0,0
2012-11-18,24,13,203819,46,11,4,0,0,0,0,1,0,0
2012-11-25,24,13,203819,47,11,4,0,0,1,0,1,0,0
2012-12-02,24,13,203819,48,12,4,0,0,0,0,1,0,0
2012-12-09,24,13,203819,49,12,4,0,0,0,0,1,0,0
2012-12-16,24,13,203819,50,12,4,0,0,0,0,1,0,0
2012-12-23,24,13,203819,51,12,4,0,0,0,0,1,0,0
2012-12-30,24,13,203819,52,12,4,0,0,0,1,1,0,0
2013-01-06,24,13,203819,1,1,1,0,0,0,0,1,0,0
2013-01-13,24,13,203819,2,1,1,0,0,0,0,1,0,0
2013-01-20,24,13,203819,3,1,1,0,0,0,0,1,0,0
2013-01-27,24,13,203819,4,1,1,0,0,0,0,1,0,0
2013-02-03,24,13,203819,5,2,1,0,0,0,0,1,0,0
2013-02-10,24,13,203819,6,2,1,1,0,0,0,1,0,0
2013-02-17,24,13,203819,7,2,1,0,0,0,0,1,0,0
2013-02-24,24,13,203819,8,2,1,0,0,0,0,1,0,0
2012-11-04,24,14,203819,44,11,4,0,0,0,0,1,0,0
2012-11-11,24,14,203819,45,11,4,0,0,0,0,1,0,0
2012-11-18,24,14,203819,46,11,4,0,0,0,0,1,0,0
2012-11-25,24,14,203819,47,11,4,0,0,1,0,1,0,0
2012-12-02,24,14,203819,48,12,4,0,0,0,0,1,0,0
2012-12-09,24,14,203819,49,12,4,0,0,0,0,1,0,0
2012-12-16,24,14,203819,50,12,4,0,0,0,0,1,0,0
2012-12-23,24,14,203819,51,12,4,0,0,0,0,1,0,0
2012-12-30,24,14,203819,52,12,4,0,0,0,1,1,0,0
2013-01-06,24,14,203819,1,1,1,0,0,0,0,1,0,0
2013-01-13,24,14,203819,2,1,1,0,0,0,0,1,0,0
2013-01-20,24,14,203819,3,1,1,0,0,0,0,1,0,0
2013-01-27,24,14,203819,4,1,1,0,0,0,0,1,0,0
2013-02-03,24,14,203819,5,2,1,0,0,0,0,1,0,0
2013-02-10,24,14,203819,6,2,1,1,0,0,0,1,0,0
